"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"12005","GO:0045944",3.14836900485014e-11,1,376,949,"positive regulation of transcription by RNA polymerase II","BP",2.20440587581993e-08
"10461","GO:0042254",3.21958962301732e-11,1,136,302,"ribosome biogenesis","BP",2.20440587581993e-08
"635","GO:0001817",3.38958449233695e-11,1,250,607,"regulation of cytokine production","BP",2.20440587581993e-08
"11998","GO:0045935",3.4201788709445e-11,1,570,1537,"positive regulation of nucleobase-containing compound metabolic process","BP",2.20440587581993e-08
"4704","GO:0010557",3.86513008567494e-11,1,566,1528,"positive regulation of macromolecule biosynthetic process","BP",2.42001316278516e-08
"4975","GO:0010941",4.31981644195216e-11,1,519,1416,"regulation of cell death","BP",2.62956826413721e-08
"8305","GO:0032496",4.7445118347676e-11,1,132,281,"response to lipopolysaccharide","BP",2.78753354246648e-08
"11966","GO:0045893",4.83372613916794e-11,1,471,1235,"positive regulation of transcription, DNA-templated","BP",2.78753354246648e-08
"18795","GO:1901363",5.14840476105811e-11,1,1636,4978,"heterocyclic compound binding","MF",2.8928754342007e-08
"2716","GO:0005829",1.01151312400751e-10,1,1519,4635,"cytosol","CC",5.54157464987513e-08
"10810","GO:0042981",1.27436551758827e-10,1,475,1289,"regulation of apoptotic process","BP",6.81132828108031e-08
"19681","GO:1903508",1.35816087152529e-10,1,491,1304,"positive regulation of nucleic acid-templated transcription","BP",7.08636603300122e-08
"19302","GO:1902680",1.54082596681360e-10,1,491,1305,"positive regulation of RNA biosynthetic process","BP",7.85247912482631e-08
"10868","GO:0043067",1.83036333052314e-10,1,480,1307,"regulation of programmed cell death","BP",8.97912016140738e-08
"3890","GO:0008219",1.84384597637735e-10,1,644,1817,"cell death","BP",8.97912016140738e-08
"17294","GO:0097159",2.17466775803163e-10,1,1651,5050,"organic cyclic compound binding","MF",1.01639865086353e-07
"12870","GO:0048583",2.17991861780532e-10,1,1204,3600,"regulation of response to stimulus","BP",1.01639865086353e-07
"12843","GO:0048523",2.51780641864131e-10,1,1370,4114,"negative regulation of cellular process","BP",1.14948353871053e-07
"13512","GO:0051252",3.13481720585066e-10,1,1053,3077,"regulation of RNA metabolic process","BP",1.40196702549003e-07
"6368","GO:0019219",3.96478460380905e-10,1,1125,3314,"regulation of nucleobase-containing compound metabolic process","BP",1.73768579615743e-07
"911","GO:0002237",4.36287884192787e-10,1,134,294,"response to molecule of bacterial origin","BP",1.87466915572564e-07
"10922","GO:0043170",4.45869211555532e-10,1,2480,7898,"macromolecule metabolic process","BP",1.87899575038999e-07
"634","GO:0001816",5.32955054290011e-10,1,265,666,"cytokine production","BP",2.20361831315308e-07
"4557","GO:0009966",5.53553205031726e-10,1,913,2645,"regulation of signal transduction","BP",2.24640091390097e-07
"5780","GO:0016477",6.13875575287574e-10,1,479,1296,"cell migration","BP",2.44590351942762e-07
"15730","GO:0070887",8.28457659751495e-10,1,937,2756,"cellular response to chemical stimulus","BP",3.24193234924897e-07
"3036","GO:0006364",8.90397695986636e-10,1,103,222,"rRNA processing","BP",3.42318861576336e-07
"4533","GO:0009892",1.05922521453198e-09,1,935,2759,"negative regulation of metabolic process","BP",4.002045060561e-07
"3054","GO:0006396",1.15896387410125e-09,1,334,892,"RNA processing","BP",4.30466683678896e-07
"5586","GO:0016072",1.56420233423442e-09,1,106,231,"rRNA metabolic process","BP",5.71298832540217e-07
"12838","GO:0048518",2.06755897085261e-09,1,1672,5171,"positive regulation of biological process","BP",7.42762086676462e-07
"7647","GO:0031324",2.32841168947088e-09,1,770,2215,"negative regulation of cellular metabolic process","BP",8.22980867146208e-07
"10455","GO:0042221",2.63378722230083e-09,1,1174,3543,"response to chemical","BP",9.16139891896832e-07
"12842","GO:0048522",2.98869828246379e-09,1,1530,4695,"positive regulation of cellular process","BP",1.02334897127987e-06
"3428","GO:0006915",4.18410029802673e-09,1,578,1642,"apoptotic process","BP",1.41062113739935e-06
"16761","GO:0080134",4.49661010131562e-09,1,474,1309,"regulation of response to stress","BP",1.49301081454895e-06
"6968","GO:0023051",4.9692690317134e-09,1,1017,2997,"regulation of signaling","BP",1.6253218143428e-06
"4764","GO:0010646",5.40169340032712e-09,1,1006,2965,"regulation of cell communication","BP",1.74077513492307e-06
"13021","GO:0048870",6.4394727333164e-09,1,507,1404,"cell motility","BP",2.01592293539851e-06
"13741","GO:0051674",6.4394727333164e-09,1,507,1404,"localization of cell","BP",2.01592293539851e-06
"5021","GO:0012501",6.80633080031936e-09,1,594,1696,"programmed cell death","BP",2.10075962194646e-06
"15241","GO:0065009",7.47411100232802e-09,1,870,2551,"regulation of molecular function","BP",2.24383443914355e-06
"15896","GO:0071222",7.47466980275072e-09,0.999999997034888,85,173,"cellular response to lipopolysaccharide","BP",2.24383443914355e-06
"4731","GO:0010605",7.98009461252934e-09,1,861,2547,"negative regulation of macromolecule metabolic process","BP",2.36318639647254e-06
"16003","GO:0071396",8.45464614281869e-09,1,202,488,"cellular response to lipid","BP",2.47033487431638e-06
"7198","GO:0030334",9.4887311914046e-09,1,303,777,"regulation of cell migration","BP",2.7360007280058e-06
"11079","GO:0043412",9.69641088332154e-09,1,1243,3765,"macromolecule modification","BP",2.7595733519105e-06
"19244","GO:1902531",1.02548623863732e-08,1,572,1607,"regulation of intracellular signal transduction","BP",2.88109044019209e-06
"3104","GO:0006464",1.06991567466218e-08,1,1185,3572,"cellular protein modification process","BP",2.93076651181837e-06
"10028","GO:0036211",1.06991567466218e-08,1,1185,3572,"protein modification process","BP",2.93076651181837e-06
"17044","GO:0090304",1.19555093007994e-08,1,1406,4321,"nucleic acid metabolic process","BP",3.23448186194714e-06
"8128","GO:0032268",1.41955105861812e-08,1,774,2268,"regulation of cellular protein metabolic process","BP",3.79366364616555e-06
"9708","GO:0035639",1.46529181794297e-08,1,583,1611,"purine ribonucleoside triphosphate binding","MF",3.86872348173521e-06
"4703","GO:0010556",1.6183693185644e-08,1,1102,3293,"regulation of macromolecule biosynthetic process","BP",4.22201729131194e-06
"13473","GO:0051172",2.3502923511289e-08,1,704,2035,"negative regulation of nitrogen compound metabolic process","BP",6.05933018619278e-06
"10963","GO:0043231",2.75920905657565e-08,1,2849,9289,"intracellular membrane-bounded organelle","CC",7.03084968206963e-06
"1561","GO:0003676",2.84046726204745e-08,1,1099,3326,"nucleic acid binding","MF",7.08060315279481e-06
"7649","GO:0031326",2.84335619898669e-08,1,1138,3423,"regulation of cellular biosynthetic process","BP",7.08060315279481e-06
"3024","GO:0006351",3.21099564282652e-08,1,994,2954,"transcription, DNA-templated","BP",7.9062650018989e-06
"21271","GO:2000112",3.4643340527802e-08,1,1072,3207,"regulation of cellular macromolecule biosynthetic process","BP",8.43526849251392e-06
"13506","GO:0051246",4.0972063344604e-08,1,808,2391,"regulation of protein metabolic process","BP",9.76052653044709e-06
"6089","GO:0017076",4.10131687179949e-08,1,600,1676,"purine nucleotide binding","MF",9.76052653044709e-06
"8476","GO:0032774",4.24164536797631e-08,1,1010,3009,"RNA biosynthetic process","BP",9.76052653044709e-06
"17525","GO:0097659",4.26334792679967e-08,1,1006,2996,"nucleic acid-templated transcription","BP",9.76052653044709e-06
"3560","GO:0007166",4.26586103069176e-08,1,865,2576,"cell surface receptor signaling pathway","BP",9.76052653044709e-06
"14517","GO:0060548",4.27995335189481e-08,1,307,823,"negative regulation of cell death","BP",9.76052653044709e-06
"15893","GO:0071219",4.32039369103481e-08,0.999999981669548,86,181,"cellular response to molecule of bacterial origin","BP",9.76052653044709e-06
"10342","GO:0040012",4.61574088433942e-08,1,324,851,"regulation of locomotion","BP",1.03213618101443e-05
"21288","GO:2000145",5.5150520914222e-08,1,314,824,"regulation of cell motility","BP",1.22077627809521e-05
"3450","GO:0006954",5.79723740356772e-08,1,242,634,"inflammatory response","BP",1.27040660461783e-05
"8340","GO:0032555",7.3409149458415e-08,1,594,1663,"purine ribonucleotide binding","MF",1.59276049626902e-05
"7690","GO:0031399",7.82845112922664e-08,1,564,1608,"regulation of protein modification process","BP",1.68188900044973e-05
"8971","GO:0033993",8.58389917663562e-08,1,285,751,"response to lipid","BP",1.82628705394945e-05
"3028","GO:0006355",9.77418298497872e-08,1,939,2787,"regulation of transcription, DNA-templated","BP",2.05576332692113e-05
"8338","GO:0032553",9.85010264336583e-08,1,598,1679,"ribonucleotide binding","MF",2.05576332692113e-05
"4530","GO:0009889",1.20817853409177e-07,1,1155,3501,"regulation of biosynthetic process","BP",2.49773815057424e-05
"2373","GO:0005126",1.31242734326383e-07,0.999999941132671,89,194,"cytokine receptor binding","MF",2.68790026170874e-05
"13475","GO:0051174",1.38577015438081e-07,1,545,1552,"regulation of phosphorus metabolic process","BP",2.81183029287973e-05
"15615","GO:0070647",1.41620040089317e-07,1,372,1021,"protein modification by small protein conjugation or removal","BP",2.82314274056288e-05
"2910","GO:0006139",1.41711098595381e-07,1,1527,4778,"nucleobase-containing compound metabolic process","BP",2.82314274056288e-05
"8008","GO:0032040",1.53394408232918e-07,0.999999975874175,26,37,"small-subunit processome","CC",3.02836492073528e-05
"8129","GO:0032269",1.57261543286648e-07,1,330,896,"negative regulation of cellular protein metabolic process","BP",3.07699058891393e-05
"21820","GO:2001141",1.6041165055829e-07,1,954,2842,"regulation of RNA biosynthetic process","BP",3.09147315684798e-05
"13508","GO:0051248",1.60823190599922e-07,1,345,942,"negative regulation of protein metabolic process","BP",3.09147315684798e-05
"6369","GO:0019220",1.6737146998275e-07,1,544,1551,"regulation of phosphate metabolic process","BP",3.18937251582782e-05
"19679","GO:1903506",1.7749548377173e-07,1,952,2837,"regulation of nucleic acid-templated transcription","BP",3.35313450980491e-05
"10341","GO:0040011",1.84017553021907e-07,1,544,1550,"locomotion","BP",3.44663304010433e-05
"10867","GO:0043066",2.36773314496067e-07,1,273,733,"negative regulation of apoptotic process","BP",4.39716136768375e-05
"2372","GO:0005125",2.92494044898485e-07,0.999999882325747,67,142,"cytokine activity","MF",5.38631470580286e-05
"7264","GO:0030515",3.20553465690251e-07,0.999999954535656,23,32,"snoRNA binding","MF",5.85384053928014e-05
"3614","GO:0007249",3.47615294239336e-07,1,115,267,"I-kappaB kinase/NF-kappaB signaling","BP",6.29557153550479e-05
"10870","GO:0043069",3.55697399362525e-07,1,277,748,"negative regulation of programmed cell death","BP",6.38914164723801e-05
"9295","GO:0034654",3.63786047374367e-07,0.999999836472645,1124,3417,"nucleobase-containing compound biosynthetic process","BP",6.45238091071632e-05
"17317","GO:0097191",3.65106887345452e-07,1,93,208,"extrinsic apoptotic signaling pathway","BP",6.45238091071632e-05
"10894","GO:0043122",3.91676212200436e-07,1,104,236,"regulation of I-kappaB kinase/NF-kappaB signaling","BP",6.86655401132828e-05
"9648","GO:0035556",5.16355375475363e-07,0.999999771019714,815,2413,"intracellular signal transduction","BP",8.98048547473579e-05
"18760","GO:1901265",5.35652105975285e-07,0.999999765446764,661,1899,"nucleoside phosphate binding","MF",9.24274035460031e-05
"14652","GO:0060759",5.52509062967691e-07,0.99999976105443,76,158,"regulation of response to cytokine stimulus","BP",9.45912781708904e-05
"11364","GO:0044260",6.65305077859038e-07,0.999999546554804,2161,6905,"cellular macromolecule metabolic process","BP",0.000113019344776767
"13503","GO:0051239",7.3706994202811e-07,0.999999564143928,883,2624,"regulation of multicellular organismal process","BP",0.0001242473131508
"1587","GO:0003729",7.78554430932443e-07,1,113,265,"mRNA binding","MF",0.000130238487018729
"82","GO:0000166",8.62268993143736e-07,0.999999498809734,660,1898,"nucleotide binding","MF",0.000143149717543574
"2596","GO:0005622",1.05494586863225e-06,0.999999379706963,3602,11964,"intracellular","CC",0.000173820178685768
"739","GO:0001959",1.30572140294041e-06,0.999999435348425,71,148,"regulation of cytokine-mediated signaling pathway","BP",0.000213534170328629
"7199","GO:0030335",1.43162039918799e-06,0.999999444072224,189,477,"positive regulation of cell migration","BP",0.000231413331075774
"13526","GO:0051270",1.43616925373301e-06,0.999999212297588,330,890,"regulation of cellular component movement","BP",0.000231413331075774
"637","GO:0001819",1.72956179360712e-06,0.999999347466702,154,388,"positive regulation of cytokine production","BP",0.000276654139745302
"4558","GO:0009967",1.86249693309263e-06,0.999998810602612,493,1417,"positive regulation of signal transduction","BP",0.000295759114433274
"15891","GO:0071216",1.88710716249444e-06,0.999999366503736,90,205,"cellular response to biotic stimulus","BP",0.000296894910090203
"3356","GO:0006807",1.89674579778353e-06,0.999998531319028,2550,8282,"nitrogen compound metabolic process","BP",0.000296894910090203
"5859","GO:0016607",2.03738389458011e-06,0.999999231779247,153,377,"nuclear speck","CC",0.000316647025998783
"17316","GO:0097190",2.13905802959061e-06,0.999998889810118,207,550,"apoptotic signaling pathway","BP",0.00033010787084823
"21866","GO:2001234",2.23127779534772e-06,0.999999247779796,90,206,"negative regulation of apoptotic signaling pathway","BP",0.000341931619631119
"4529","GO:0009888",2.3242912998293e-06,0.999998415572126,534,1513,"tissue development","BP",0.000353711941280967
"6188","GO:0018130",2.6324826666208e-06,0.99999795767338,1135,3473,"heterocycle biosynthetic process","BP",0.000397849828664332
"9299","GO:0034660",2.80404664400693e-06,0.999998576497318,176,462,"ncRNA metabolic process","BP",0.000420875877786081
"13413","GO:0051090",3.031753394788e-06,0.999998502271726,154,380,"regulation of DNA-binding transcription factor activity","BP",0.000451958121723703
"16210","GO:0071704",3.19690453166644e-06,0.999997449240329,2799,9160,"organic substance metabolic process","BP",0.000473357877749583
"6445","GO:0019438",3.3351179129026e-06,0.999997376172212,1135,3476,"aromatic compound biosynthetic process","BP",0.000490508549955352
"4423","GO:0009408",3.63348300098109e-06,0.999998347556774,72,155,"response to heat","BP",0.00053082764322333
"9263","GO:0034605",3.87471231907391e-06,0.999998406678091,59,120,"cellular response to heat","BP",0.000562320832848911
"4976","GO:0010942",4.20045271288051e-06,0.999997517139496,235,631,"positive regulation of cell death","BP",0.000605583689145155
"7247","GO:0030490",4.28059549063931e-06,0.999998900247488,30,51,"maturation of SSU-rRNA","BP",0.000613104376352091
"9219","GO:0034470",4.36508131962333e-06,0.999997838723588,147,380,"ncRNA processing","BP",0.000621145402845621
"4384","GO:0009266",4.50076228656874e-06,0.999998023556705,91,207,"response to temperature stimulus","BP",0.000636320675792693
"16891","GO:0090084",4.95750699392769e-06,1,10,10,"negative regulation of inclusion body assembly","BP",0.000696402617082894
"21869","GO:2001237",5.46445878190656e-06,0.999997988291593,47,92,"negative regulation of extrinsic apoptotic signaling pathway","BP",0.000762727068450321
"21290","GO:2000147",5.51539743251317e-06,0.999996836807562,192,493,"positive regulation of cell motility","BP",0.000764964679342365
"21865","GO:2001233",6.22134441276596e-06,0.999996605582645,144,369,"regulation of apoptotic signaling pathway","BP",0.000857449946297819
"4461","GO:0009615",6.52684082366699e-06,0.99999660215038,118,289,"response to virus","BP",0.00089393243631149
"12872","GO:0048585",6.64471168096354e-06,0.999995121391942,494,1427,"negative regulation of response to stimulus","BP",0.000904423675631273
"3037","GO:0006366",7.3189657792358e-06,0.999994318314801,739,2184,"transcription by RNA polymerase II","BP",0.000990048247445514
"4766","GO:0010648",7.48632730372476e-06,0.999994667222131,421,1195,"negative regulation of cell communication","BP",0.0010064747026615
"6971","GO:0023057",7.65870395967828e-06,0.99999446517949,422,1198,"negative regulation of signaling","BP",0.00102337096690482
"10866","GO:0043065",8.22087967150671e-06,0.999994900553861,217,579,"positive regulation of apoptotic process","BP",0.00108669038991609
"3030","GO:0006357",8.23175160746882e-06,0.999993632810934,698,2050,"regulation of transcription by RNA polymerase II","BP",0.00108669038991609
"16305","GO:0071887",8.28726228637426e-06,0.999996798524114,49,98,"leukocyte apoptotic process","BP",0.00108713542535588
"21868","GO:2001236",8.33434112712365e-06,0.999996223655555,66,143,"regulation of extrinsic apoptotic signaling pathway","BP",0.00108713542535588
"11724","GO:0045296",9.07161070737658e-06,0.999995172378141,127,307,"cadherin binding","MF",0.00117630341444645
"14818","GO:0061077",9.13050506025261e-06,0.999997421561945,31,55,"chaperone-mediated protein folding","BP",0.00117697581111986
"10961","GO:0043229",9.36188042058467e-06,0.99999236757317,3201,10573,"intracellular organelle","CC",0.00119974413764148
"12871","GO:0048584",9.938332911558e-06,0.999992264688106,675,2041,"positive regulation of response to stimulus","BP",0.00126621295013885
"10347","GO:0040017",1.03952471161283e-05,0.999993653260206,195,505,"positive regulation of locomotion","BP",0.0013094080869247
"3559","GO:0007165",1.03968699062197e-05,0.999991375439115,1466,4597,"signal transduction","BP",0.0013094080869247
"10869","GO:0043068",1.15092272928908e-05,0.999992486472107,218,584,"positive regulation of programmed cell death","BP",0.00143371581006047
"11320","GO:0044092",1.15572166050333e-05,0.999991836054279,335,944,"negative regulation of molecular function","BP",0.00143371581006047
"15551","GO:0070534",1.15801632919916e-05,0.999996717261742,31,54,"protein K63-linked ubiquitination","BP",0.00143371581006047
"11452","GO:0044419",1.22780987628266e-05,0.999990503703624,608,1863,"interspecies interaction between organisms","BP",0.00150480806396503
"19246","GO:1902533",1.22917150428831e-05,0.999991469898941,321,899,"positive regulation of intracellular signal transduction","BP",0.00150480806396503
"11321","GO:0044093",1.40230240463e-05,0.999989274590126,543,1583,"positive regulation of molecular function","BP",0.00170722527194788
"8262","GO:0032446",1.41044955830969e-05,0.999990139411307,305,849,"protein modification by small protein conjugation","BP",0.00170765699562423
"7360","GO:0030728",1.43452089922162e-05,0.999998521374321,15,19,"ovulation","BP",0.00172725774645839
"4765","GO:0010647",1.47889513418514e-05,0.999988701549468,532,1560,"positive regulation of cell communication","BP",0.00176326585378881
"7691","GO:0031400",1.48051892441882e-05,0.999990404660692,205,542,"negative regulation of protein modification process","BP",0.00176326585378881
"21164","GO:1990868",1.49755393110338e-05,0.999994569869587,41,82,"response to chemokine","BP",0.00176437617452686
"21165","GO:1990869",1.49755393110338e-05,0.999994569869587,41,82,"cellular response to chemokine","BP",0.00176437617452686
"10474","GO:0042274",1.56329232561224e-05,0.999994630397718,37,74,"ribosomal small subunit biogenesis","BP",0.00183197796916934
"6970","GO:0023056",1.60329871450815e-05,0.999987735028816,534,1567,"positive regulation of signaling","BP",0.00186886638456019
"11354","GO:0044238",1.62756785721782e-05,0.999986294785073,2656,8689,"primary metabolic process","BP",0.00188711756735827
"7971","GO:0031974",1.73388841529498e-05,0.999985408856929,1660,5305,"membrane-enclosed lumen","CC",0.00197898076733199
"10965","GO:0043233",1.73388841529498e-05,0.999985408856929,1660,5305,"organelle lumen","CC",0.00197898076733199
"15250","GO:0070013",1.73388841529498e-05,0.999985408856929,1660,5305,"intracellular organelle lumen","CC",0.00197898076733199
"3468","GO:0006986",2.05548288498111e-05,0.999989747631455,75,172,"response to unfolded protein","BP",0.00233387833893658
"13528","GO:0051272",2.09965344128553e-05,0.99998644987964,194,507,"positive regulation of cellular component movement","BP",0.00237174255218202
"13225","GO:0050793",2.11918887754574e-05,0.999983085200383,740,2195,"regulation of developmental process","BP",0.00238153359295064
"13226","GO:0050794",2.13893049151668e-05,0.99998192680413,2663,8630,"regulation of cellular process","BP",0.0023914552444437
"5857","GO:0016604",2.16408535139595e-05,0.999984934838381,270,737,"nuclear body","CC",0.00240729778631933
"7271","GO:0030522",2.24498402442766e-05,0.999988049497378,100,233,"intracellular receptor signaling pathway","BP",0.00248467575309635
"5080","GO:0014070",2.4310152533362e-05,0.999982973466362,277,760,"response to organic cyclic compound","BP",0.00267704865636229
"16762","GO:0080135",2.47621787896323e-05,0.999982861911397,256,699,"regulation of cellular response to stress","BP",0.00271319192998002
"8544","GO:0032879",2.51288496917001e-05,0.999979808185532,762,2288,"regulation of localization","BP",0.00273966971215879
"11368","GO:0044267",2.59176380253849e-05,0.999978177114784,1414,4483,"cellular protein metabolic process","BP",0.00281167881033804
"3433","GO:0006928",2.70683394131058e-05,0.999978708127593,607,1784,"movement of cell or subcellular component","BP",0.00292204724088079
"10960","GO:0043228",2.83047198878616e-05,0.999976212412348,1365,4274,"non-membrane-bounded organelle","CC",0.0030405374099147
"10504","GO:0042325",3.04131963498349e-05,0.999976673974921,477,1385,"regulation of phosphorylation","BP",0.00325109651126967
"4559","GO:0009968",3.20014023105859e-05,0.999976095325846,388,1106,"negative regulation of signal transduction","BP",0.00338955206048387
"12903","GO:0048646",3.20177638276975e-05,0.999976709089388,329,903,"anatomical structure formation involved in morphogenesis","BP",0.00338955206048387
"13706","GO:0051607",3.32448982581235e-05,0.99998222303203,90,215,"defense response to virus","BP",0.00350254182898326
"1226","GO:0002756",3.38992505637039e-05,0.999992774349333,21,33,"MyD88-independent toll-like receptor signaling pathway","BP",0.00355439319068424
"12232","GO:0046483",3.58316820163882e-05,0.999969597175808,1550,4931,"heterocycle metabolic process","BP",0.00373912133193872
"10964","GO:0043232",3.62884878254069e-05,0.999969393618734,1361,4266,"intracellular non-membrane-bounded organelle","CC",0.00376884323320364
"13223","GO:0050790",3.72562534530597e-05,0.99997019202071,672,2018,"regulation of catalytic activity","BP",0.00385110159514317
"715","GO:0001932",3.77737722067822e-05,0.999971300062438,428,1234,"regulation of protein phosphorylation","BP",0.00388626499595974
"2549","GO:0005524",4.00127022508425e-05,0.999969271549745,465,1309,"ATP binding","MF",0.00409737550058394
"13186","GO:0050727",4.13559129231732e-05,0.999975340328055,124,316,"regulation of inflammatory response","BP",0.00421522546882985
"9725","GO:0035666",4.34432135647006e-05,0.999991539012505,19,29,"TRIF-dependent toll-like receptor signaling pathway","BP",0.00439922269092756
"13406","GO:0051082",4.35626231601387e-05,0.999981579932488,48,103,"unfolded protein binding","MF",0.00439922269092756
"9517","GO:0035295",4.52281482044864e-05,0.999966897330413,323,890,"tube development","BP",0.00449470227124331
"19245","GO:1902532",4.52415347802504e-05,0.999970383167313,177,464,"negative regulation of intracellular signal transduction","BP",0.00449470227124331
"10612","GO:0042542",4.5305217415496e-05,0.999979000231174,58,129,"response to hydrogen peroxide","BP",0.00449470227124331
"3309","GO:0006725",4.53285206691965e-05,0.999961435467428,1558,4961,"cellular aromatic compound metabolic process","BP",0.00449470227124331
"18559","GO:1900180",5.28260732850978e-05,0.999976270307642,54,116,"regulation of protein localization to nucleus","BP",0.00521455211698033
"13505","GO:0051241",5.43051383522866e-05,0.999959523940023,351,1001,"negative regulation of multicellular organismal process","BP",0.00533651480651125
"11370","GO:0044271",5.59120176886391e-05,0.999952725847734,1287,4066,"cellular nitrogen compound biosynthetic process","BP",0.00546776360245424
"19586","GO:1903311",5.63788906745267e-05,0.999966045612443,122,308,"regulation of mRNA metabolic process","BP",0.00546776360245424
"4531","GO:0009890",5.65775321348881e-05,0.999956109761895,469,1364,"negative regulation of biosynthetic process","BP",0.00546776360245424
"17394","GO:0097367",5.66387851490879e-05,0.999954451874251,663,1953,"carbohydrate derivative binding","MF",0.00546776360245424
"682","GO:0001882",5.76979138407324e-05,0.999964383877882,134,345,"nucleoside binding","MF",0.00554557931537636
"7650","GO:0031327",5.80045023628044e-05,0.99995513028865,461,1337,"negative regulation of cellular biosynthetic process","BP",0.00555070159291919
"19593","GO:1903320",5.8353621510597e-05,0.999967653501252,92,224,"regulation of protein modification by small protein conjugation or removal","BP",0.00555983157297053
"4705","GO:0010558",5.95514000041605e-05,0.99995410283767,445,1286,"negative regulation of macromolecule biosynthetic process","BP",0.00564939125407435
"3448","GO:0006952",6.20990105236174e-05,0.999951782615115,459,1388,"defense response","BP",0.00586567981299376
"18933","GO:1901700",6.25689666663937e-05,0.999951264655557,478,1408,"response to oxygen-containing compound","BP",0.00588470530269249
"5827","GO:0016567",6.76069728312249e-05,0.999951130918948,276,772,"protein ubiquitination","BP",0.00633136411377549
"9236","GO:0034504",6.79915165350768e-05,0.999960931833335,103,252,"protein localization to nucleus","BP",0.00634028124829648
"7346","GO:0030686",7.00399642856858e-05,0.999985764638259,19,29,"90S preribosome","CC",0.00647909891274509
"11035","GO:0043331",7.02600116093506e-05,0.999982958461134,22,36,"response to dsRNA","BP",0.00647909891274509
"1583","GO:0003724",7.03671416096255e-05,0.999974048424957,38,71,"RNA helicase activity","MF",0.00647909891274509
"3106","GO:0006468",7.45699303163483e-05,0.999940645428157,569,1681,"protein phosphorylation","BP",0.0068328019436269
"3350","GO:0006793",7.48321833745759e-05,0.999937786512205,925,2872,"phosphorus metabolic process","BP",0.0068328019436269
"7291","GO:0030554",7.78866127101724e-05,0.999939216377638,481,1369,"adenyl nucleotide binding","MF",0.00708218768021045
