"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"7466","GO:0031326",1.06342418647813e-07,1,615,2924,"regulation of cellular biosynthetic process","BP",3.5769876088346e-05
"15415","GO:0071216",1.11830136682719e-07,0.999999955658882,60,176,"cellular response to biotic stimulus","BP",3.70280066631798e-05
"17022","GO:0098542",1.34155610174654e-07,1,169,679,"defense response to other organism","BP",4.37367928494015e-05
"15718","GO:0071704",1.41968886317102e-07,1,1490,7841,"organic substance metabolic process","BP",4.55827677264501e-05
"11241","GO:0045087",1.60842348952777e-07,1,133,510,"innate immune response","BP",5.08717942784821e-05
"9638","GO:0035967",1.64479842480561e-07,0.999999949075443,40,100,"cellular response to topologically incorrect protein","BP",5.12572403236112e-05
"8264","GO:0032774",1.97656892130219e-07,1,529,2481,"RNA biosynthetic process","BP",6.07035826250937e-05
"4592","GO:0010556",2.07790807412546e-07,1,591,2808,"regulation of macromolecule biosynthetic process","BP",6.29042142839894e-05
"8739","GO:0033993",2.18549252387717e-07,1,139,530,"response to lipid","BP",6.52292564415227e-05
"4857","GO:0010941",2.36725378011072e-07,1,295,1298,"regulation of cell death","BP",6.90666129362189e-05
"3219","GO:0006694",2.38447838351096e-07,0.999999916941707,46,124,"steroid biosynthetic process","BP",6.90666129362189e-05
"3374","GO:0006955",2.41183962874815e-07,1,230,980,"immune response","BP",6.90666129362189e-05
"894","GO:0002237",2.85104518029703e-07,1,69,221,"response to molecule of bacterial origin","BP",8.05553312208991e-05
"16971","GO:0097659",2.90379980604245e-07,1,526,2473,"nucleic acid-templated transcription","BP",8.09663443287443e-05
"18313","GO:1901700",3.22516186601961e-07,1,251,1076,"response to oxygen-containing compound","BP",8.87589676660021e-05
"12034","GO:0046890",3.71278912511157e-07,0.999999857858806,52,148,"regulation of lipid biosynthetic process","BP",0.000100868864551589
"361","GO:0000987",4.08993973370402e-07,1,191,766,"cis-regulatory region sequence-specific DNA binding","MF",0.000109708750502433
"4557","GO:0010468",4.69026899197135e-07,0.999999793773771,699,3398,"regulation of gene expression","BP",0.000124239362761081
"13098","GO:0051254",4.83426897657497e-07,1,285,1233,"positive regulation of RNA metabolic process","BP",0.000126472831953827
"12779","GO:0050727",4.91379594274102e-07,1,77,261,"regulation of inflammatory response","BP",0.000126985670515396
"2953","GO:0006351",6.09074203619175e-07,0.999999735905141,524,2466,"transcription, DNA-templated","BP",0.000154537903391273
"6281","GO:0019438",6.12580052138497e-07,0.999999732401975,594,2848,"aromatic compound biosynthetic process","BP",0.000154537903391273
"4428","GO:0009891",6.22716302344462e-07,0.999999739185126,332,1471,"positive regulation of biosynthetic process","BP",0.000155246837211547
"7486","GO:0031347",8.72755423318792e-07,0.999999683005318,115,428,"regulation of defense response","BP",0.000215053025297076
"13096","GO:0051252",8.83360768282573e-07,0.999999490594506,551,2605,"regulation of RNA metabolic process","BP",0.000215164345295127
"3804","GO:0008219",9.5882953359617e-07,0.999999594781353,351,1599,"cell death","BP",0.000230892689164051
"6033","GO:0018130",9.80601673094313e-07,0.99999943155258,592,2842,"heterocycle biosynthetic process","BP",0.000233482360163389
"15417","GO:0071219",1.0220713819943e-06,0.999999590580739,52,154,"cellular response to molecule of bacterial origin","BP",0.000240652385064903
"11008","GO:0044271",1.04661785078289e-06,0.999999388212235,683,3372,"cellular nitrogen compound biosynthetic process","BP",0.000241745250986662
"3280","GO:0006807",1.04952871930409e-06,0.999999302427243,1328,6944,"nitrogen compound metabolic process","BP",0.000241745250986662
"3165","GO:0006629",1.18470414996076e-06,0.999999516313752,242,1041,"lipid metabolic process","BP",0.000269946942385145
"6356","GO:0019752",1.20339574670062e-06,0.999999523006091,190,783,"carboxylic acid metabolic process","BP",0.000271288928386521
"10474","GO:0042981",1.22553313349317e-06,0.999999335309359,265,1159,"regulation of apoptotic process","BP",0.000273371290861618
"15484","GO:0071346",1.24601196531995e-06,0.999999600495425,36,93,"cellular response to interferon-gamma","BP",0.000275044162053073
"10529","GO:0043067",1.32793150122976e-06,0.999999277881278,269,1181,"regulation of programmed cell death","BP",0.0002872248442698
"4901","GO:0012501",1.32830138919543e-06,0.999999262601055,327,1477,"programmed cell death","BP",0.0002872248442698
"8365","GO:0032922",1.35340998659602e-06,0.999999647096922,28,63,"circadian regulation of gene expression","BP",0.000289698091171275
"4619","GO:0010604",1.3857772647051e-06,0.999999104926475,547,2593,"positive regulation of macromolecule metabolic process","BP",0.000293660060163658
"3758","GO:0008152",1.42460941169754e-06,0.999999056230506,1550,8243,"metabolic process","BP",0.000298899980626559
"6202","GO:0019219",1.4487087668851e-06,0.999999059569669,588,2808,"regulation of nucleobase-containing compound metabolic process","BP",0.000300976347833942
"6199","GO:0019216",1.50991112993302e-06,0.999999481936748,85,297,"regulation of lipid metabolic process","BP",0.00031064589081952
"3392","GO:0006984",1.61121845444177e-06,0.999999702485016,20,38,"ER-nucleus signaling pathway","BP",0.00032830125257765
"8901","GO:0034341",1.66709261889536e-06,0.999999413755221,40,111,"response to interferon-gamma","BP",0.000336451044638205
"3351","GO:0006915",1.68800920924218e-06,0.999998956841063,320,1442,"apoptotic process","BP",0.000337458520311801
"9060","GO:0034654",1.74593813917559e-06,0.999998797973444,581,2787,"nucleobase-containing compound biosynthetic process","BP",0.000345777337451121
"980","GO:0002376",1.82850359106643e-06,0.999998848446712,384,1779,"immune system process","BP",0.000358776107391562
"15420","GO:0071222",1.85113371248472e-06,0.999999262963405,49,145,"cellular response to lipopolysaccharide","BP",0.000359884169736364
"2806","GO:0006082",1.86868317058076e-06,0.999999017714064,200,833,"organic acid metabolic process","BP",0.000359993318797971
"6201","GO:0019218",1.97628146617724e-06,0.999999377731459,34,86,"regulation of steroid metabolic process","BP",0.000377291716664522
"357","GO:0000977",2.26715049494121e-06,0.999998791803127,218,909,"RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF",0.000428957019091957
"10619","GO:0043229",2.30824556711078e-06,0.999998391856676,1757,9496,"intracellular organelle","CC",0.000432867538164995
"20585","GO:2000112",2.50739010774342e-06,0.999998269339177,578,2767,"regulation of cellular macromolecule biosynthetic process","BP",0.00046513479568936
"8275","GO:0032787",2.52420846134097e-06,0.999998759178934,130,503,"monocarboxylic acid metabolic process","BP",0.00046513479568936
"12781","GO:0050729",2.5975605024299e-06,0.999999109499917,37,102,"positive regulation of inflammatory response","BP",0.000474525039715449
"8090","GO:0032496",2.78894757046048e-06,0.999998865508858,63,206,"response to lipopolysaccharide","BP",0.000505133230475453
"14795","GO:0070013",2.94840190230187e-06,0.999997855430233,758,3817,"intracellular organelle lumen","CC",0.000529488006031178
"18658","GO:1902680",3.26459174461697e-06,0.999998010637946,266,1152,"positive regulation of RNA biosynthetic process","BP",0.000576691283955995
"7770","GO:0031974",3.29289063086572e-06,0.999997546218952,758,3818,"membrane-enclosed lumen","CC",0.000576691283955995
"10623","GO:0043233",3.29289063086572e-06,0.999997546218952,758,3818,"organelle lumen","CC",0.000576691283955995
"358","GO:0000978",3.41177579882716e-06,0.999998024220222,184,747,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF",0.000592614270106117
"11376","GO:0045444",3.59965352698282e-06,0.999998357223284,61,195,"fat cell differentiation","BP",0.000620164698295065
"10999","GO:0044249",3.97337824067949e-06,0.999996975614307,818,4124,"cellular biosynthetic process","BP",0.00067903111530838
"13856","GO:0060255",4.46741065890694e-06,0.999996542947537,900,4519,"regulation of macromolecule metabolic process","BP",0.000757351194183176
"19032","GO:1903508",4.71100986935235e-06,0.999996959240993,265,1151,"positive regulation of nucleic acid-templated transcription","BP",0.000792309604297187
"4386","GO:0009725",4.86501463477096e-06,0.999997325611885,133,517,"response to hormone","BP",0.000811767914373476
"8617","GO:0033554",5.09273120077762e-06,0.999996513571467,330,1500,"cellular response to stress","BP",0.000840293177534947
"7468","GO:0031328",5.11527629191677e-06,0.999996509894282,321,1438,"positive regulation of cellular biosynthetic process","BP",0.000840293177534947
"11586","GO:0045893",5.69227381686265e-06,0.999996204110503,264,1148,"positive regulation of transcription, DNA-templated","BP",0.000927884418870279
"21104","GO:2001141",5.96194113266741e-06,0.999995587556533,504,2387,"regulation of RNA biosynthetic process","BP",0.000964423622460725
"4431","GO:0009894",6.23404818895937e-06,0.999996162712681,185,774,"regulation of catabolic process","BP",0.00100080087251695
"13058","GO:0051173",7.52810705012338e-06,0.99999436882842,491,2327,"positive regulation of nitrogen compound metabolic process","BP",0.00119945952255011
"2966","GO:0006366",7.96628819958582e-06,0.999994217837786,395,1821,"transcription by RNA polymerase II","BP",0.00125980308386137
"11013","GO:0044281",8.54632439618115e-06,0.999994036327699,309,1410,"small molecule metabolic process","BP",0.00134151970577389
"19030","GO:1903506",9.04499681167537e-06,0.999993157095254,502,2384,"regulation of nucleic acid-templated transcription","BP",0.00140935681938392
"9455","GO:0035639",9.21245750612934e-06,0.999993553380394,316,1406,"purine ribonucleoside triphosphate binding","MF",0.00142497216797363
"378","GO:0001067",9.78114478469619e-06,0.999993542970212,232,993,"regulatory region nucleic acid binding","MF",0.00150153890131855
"4593","GO:0010557",9.88106335155468e-06,0.999993111685403,303,1355,"positive regulation of macromolecule biosynthetic process","BP",0.00150153890131855
"10744","GO:0043436",9.92003426853838e-06,0.999993521413835,193,816,"oxoacid metabolic process","BP",0.00150153890131855
"9147","GO:0034976",1.0041938012486e-05,0.999995206991112,65,219,"response to endoplasmic reticulum stress","BP",0.00150779066093968
"5438","GO:0016071",1.0103641822162e-05,0.99999385623054,143,581,"mRNA metabolic process","BP",0.00150779066093968
"2957","GO:0006355",1.06625707634089e-05,0.999991921459705,500,2377,"regulation of transcription, DNA-templated","BP",0.00158007368564613
"356","GO:0000976",1.07766190443796e-05,0.999992749690867,231,989,"transcription regulatory region sequence-specific DNA binding","MF",0.00158588426506561
"7805","GO:0032040",1.10881074077994e-05,0.999997752676361,18,37,"small-subunit processome","CC",0.00162046954537019
"11625","GO:0045944",1.18771099170172e-05,0.999992089082273,214,910,"positive regulation of transcription by RNA polymerase II","BP",0.00172388928939392
"4124","GO:0009059",1.27014978907568e-05,0.999990013508615,696,3475,"macromolecule biosynthetic process","BP",0.00183100300546277
"2759","GO:0006006",1.30860815324287e-05,0.999994090905094,53,168,"glucose metabolic process","BP",0.00186268071168458
"10848","GO:0043620",1.30970424256053e-05,0.999996853772608,21,46,"regulation of DNA-templated transcription in response to stress","BP",0.00186268071168458
"2959","GO:0006357",1.34121903693559e-05,0.999990137504573,384,1769,"regulation of transcription by RNA polymerase II","BP",0.00189478484078014
"9452","GO:0035634",1.39452074995395e-05,0.999998278545322,12,21,"response to stilbenoid","BP",0.00195703902068041
"6200","GO:0019217",1.44877557323833e-05,0.999995262145177,30,78,"regulation of fatty acid metabolic process","BP",0.00201980284029562
"11618","GO:0045935",1.54285088263668e-05,0.999988926953484,306,1375,"positive regulation of nucleobase-containing compound metabolic process","BP",0.00213689889241529
"17902","GO:1900101",1.81260312203253e-05,0.999997542454749,13,22,"regulation of endoplasmic reticulum unfolded protein response","BP",0.00249421251681762
"10742","GO:0043434",1.83219112555953e-05,0.999990433569849,76,268,"response to peptide hormone","BP",0.00250490078333755
"10157","GO:0042273",1.90612505353345e-05,0.999994142889233,26,71,"ribosomal large subunit biogenesis","BP",0.0025892753852197
"20478","GO:1990837",2.13533387067559e-05,0.99998511455758,239,1037,"sequence-specific double-stranded DNA binding","MF",0.00288215669130487
"4634","GO:0010628",2.15336879131048e-05,0.999983958393551,367,1700,"positive regulation of gene expression","BP",0.00288810367447218
"6233","GO:0019318",2.17743296944652e-05,0.999989458840228,59,196,"hexose metabolic process","BP",0.00290201145003404
"5383","GO:0015931",2.19270545294216e-05,0.999989846094444,53,173,"nucleobase-containing compound transport","BP",0.00290410132833108
"9053","GO:0034645",2.31242077306669e-05,0.999981571290923,685,3430,"cellular macromolecule biosynthetic process","BP",0.00304363407466187
"227","GO:0000470",2.33388531381418e-05,0.999995795706817,15,30,"maturation of LSU-rRNA","BP",0.00305292368426151
"1549","GO:0003700",2.47510687963438e-05,0.999983061590103,209,891,"DNA-binding transcription factor activity","MF",0.00321779079057252
"423","GO:0001228",2.69047112371113e-05,0.999984947082852,92,339,"DNA-binding transcription activator activity, RNA polymerase II-specific","MF",0.00347644960869283
"3977","GO:0008514",2.74585182698679e-05,0.999987661531277,49,152,"organic anion transmembrane transporter activity","MF",0.00352650582216225
"18285","GO:1901652",2.79115847901624e-05,0.999984448592875,87,320,"response to peptide","BP",0.00356291051341025
"7469","GO:0031329",2.82434696172978e-05,0.999981714815165,156,649,"regulation of cellular catabolic process","BP",0.00356291051341025
"8321","GO:0032868",2.82463765868964e-05,0.999986289024427,58,191,"response to insulin","BP",0.00356291051341025
"2475","GO:0005488",2.88136876071442e-05,0.99997708404362,1767,9530,"binding","MF",0.00359659347707719
"10132","GO:0042180",2.89756341817407e-05,0.999986424683673,53,173,"cellular ketone metabolic process","BP",0.00359659347707719
"10616","GO:0043226",2.90225796130527e-05,0.999976946223076,1777,9668,"organelle","CC",0.00359659347707719
"7086","GO:0030515",2.94189858863344e-05,0.999994582499818,15,30,"snoRNA binding","MF",0.00362452168556577
"4831","GO:0010906",3.0874133933261e-05,0.99998789598227,37,107,"regulation of glucose metabolic process","BP",0.00374796858002104
"3220","GO:0006695",3.09672952372139e-05,0.999992276971252,20,45,"cholesterol biosynthetic process","BP",0.00374796858002104
"18650","GO:1902653",3.09672952372139e-05,0.999992276971252,20,45,"secondary alcohol biosynthetic process","BP",0.00374796858002104
"20339","GO:1990440",3.11284257507292e-05,0.999998551340155,8,10,"positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress","BP",0.00374796858002104
"16848","GO:0097367",3.30343494874866e-05,0.999975179287069,365,1681,"carbohydrate derivative binding","MF",0.00393482627462511
"15519","GO:0071396",3.30517236979505e-05,0.99998089237774,97,371,"cellular response to lipid","BP",0.00393482627462511
"14811","GO:0070059",3.94701689924973e-05,0.999988608716964,23,56,"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","BP",0.00467269469899447
"414","GO:0001216",3.97449395448046e-05,0.999977135783891,92,342,"DNA-binding transcription activator activity","MF",0.00467908341052196
"8125","GO:0032553",4.18039327874877e-05,0.999968918068307,324,1471,"ribonucleotide binding","MF",0.00489429358950084
"17746","GO:0140110",4.2421654490218e-05,0.999968984795955,283,1274,"transcription regulator activity","MF",0.00493932571594621
"12439","GO:0048518",4.29118739682242e-05,0.999964933563393,878,4451,"positive regulation of biological process","BP",0.00496910120907454
"4671","GO:0010675",4.46102897280005e-05,0.999980645609519,43,133,"regulation of cellular carbohydrate metabolic process","BP",0.00513769918275032
"5935","GO:0017076",4.50460380223853e-05,0.999966403790041,323,1468,"purine nucleotide binding","MF",0.00515984103639118
"10846","GO:0043618",4.68112025593111e-05,0.999988478333251,19,42,"regulation of transcription from RNA polymerase II promoter in response to stress","BP",0.00533320534104496
"17131","GO:0098772",4.71212822517468e-05,0.999963080084715,494,2391,"molecular function regulator","MF",0.0053398240224426
"19303","GO:1904029",4.79886440481114e-05,0.999985439428769,24,60,"regulation of cyclin-dependent protein kinase activity","BP",0.00540918806395494
"12434","GO:0048511",4.83544727726058e-05,0.99997562857938,62,211,"rhythmic process","BP",0.00542158535727138
"9936","GO:0038066",5.23515347792737e-05,0.999986994903215,19,42,"p38MAPK cascade","BP",0.00583884933425046
"4024","GO:0008610",5.33122189466683e-05,0.999967095233461,116,466,"lipid biosynthetic process","BP",0.00591486508742852
"8127","GO:0032555",5.58733615742789e-05,0.99995816542591,320,1456,"purine ribonucleotide binding","MF",0.00613665687546985
"12506","GO:0048660",5.5890461845391e-05,0.999975708783604,42,131,"regulation of smooth muscle cell proliferation","BP",0.00613665687546985
"37","GO:0000079",5.68334118614489e-05,0.999983073163267,23,57,"regulation of cyclin-dependent protein serine/threonine kinase activity","BP",0.00620802490080394
"3349","GO:0006913",5.77390221786826e-05,0.999968450187745,74,271,"nucleocytoplasmic transport","BP",0.00624258989279828
"13054","GO:0051169",5.77390221786826e-05,0.999968450187745,74,271,"nuclear transport","BP",0.00624258989279828
"10209","GO:0042379",5.83017129346958e-05,0.999987077538812,16,37,"chemokine receptor binding","MF",0.00627142943552862
"9119","GO:0034754",5.95861589579152e-05,0.999978967897621,29,79,"cellular hormone metabolic process","BP",0.00637722370948071
"9707","GO:0036094",6.25136232116402e-05,0.999951670086337,413,1953,"small molecule binding","MF",0.00665691552501441
"7840","GO:0032101",6.57330101129716e-05,0.999956098463242,158,669,"regulation of response to external stimulus","BP",0.0069647410865199
"360","GO:0000981",6.62679457032786e-05,0.999954140466716,190,812,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF",0.00698648774824963
"10820","GO:0043565",6.89629330226467e-05,0.999949846122299,253,1125,"sequence-specific DNA binding","MF",0.00723462135486587
"7488","GO:0031349",7.96394148451576e-05,0.999959930449206,56,195,"positive regulation of defense response","BP",0.00829131571977182
"2961","GO:0006360",7.98182439164481e-05,0.99997721325962,21,51,"transcription by RNA polymerase I","BP",0.00829131571977182
"16050","GO:0072337",8.14928345176699e-05,0.9999877224305,12,21,"modified amino acid transport","BP",0.00842397393299484
"4601","GO:0010565",8.75686546943771e-05,0.999963413134186,37,112,"regulation of cellular ketone metabolic process","BP",0.00900809398848808
"4606","GO:0010573",9.50815982915514e-05,0.999980057540257,15,31,"vascular endothelial growth factor production","BP",0.00973369154297713
"4432","GO:0009895",9.63306179871034e-05,0.999946751317192,72,269,"negative regulation of catabolic process","BP",0.00981414483540725
"10808","GO:0043549",0.000101471790372082,0.999932431523921,146,611,"regulation of kinase activity","BP",0.0102884627261952
"5268","GO:0015711",0.000106379338789873,0.999937935247943,85,322,"organic anion transport","BP",0.0106967722963382
"13150","GO:0051338",0.000106508374051596,0.999927175319607,165,707,"regulation of transferase activity","BP",0.0106967722963382
"7464","GO:0031324",0.000109403123854895,0.999914416009254,416,1992,"negative regulation of cellular metabolic process","BP",0.0109356679132503
"514","GO:0001659",0.000120675913582775,0.999945792057473,41,132,"temperature homeostasis","BP",0.0120058370175238
"12505","GO:0048659",0.000123892184679449,0.999943708369551,42,135,"smooth muscle cell proliferation","BP",0.0122682209604776
"17904","GO:1900103",0.000128095191898393,0.999993431764415,7,9,"positive regulation of endoplasmic reticulum unfolded protein response","BP",0.0126154031143571
"5466","GO:0016126",0.000129155249115559,0.999962858632796,20,49,"sterol biosynthetic process","BP",0.0126154031143571
"1544","GO:0003690",0.0001291842044177,0.99990504041492,247,1106,"double-stranded DNA binding","MF",0.0126154031143571
"6203","GO:0019220",0.000131671579685654,0.999901353002422,281,1293,"regulation of phosphate metabolic process","BP",0.0127751172118479
"5465","GO:0016125",0.000132144415312421,0.999942467100068,38,120,"sterol metabolic process","BP",0.0127751172118479
"10176","GO:0042304",0.000132652360422613,0.999967084973692,17,38,"regulation of fatty acid biosynthetic process","BP",0.0127751172118479
"14079","GO:0060548",0.000133231131320768,0.999906749137851,181,797,"negative regulation of cell death","BP",0.0127751172118479
"16237","GO:0080135",0.000134220485139456,0.999910599181626,140,587,"regulation of cellular response to stress","BP",0.0128120103630189
"2827","GO:0006109",0.00013665369311953,0.99993384085162,48,160,"regulation of carbohydrate metabolic process","BP",0.0129487571885747
"2752","GO:0005996",0.000136875164467969,0.999927089542545,62,221,"monosaccharide metabolic process","BP",0.0129487571885747
"13059","GO:0051174",0.000139466482037345,0.999895403301595,281,1294,"regulation of phosphorus metabolic process","BP",0.0131352632037928
"12874","GO:0050873",0.000143506230843797,0.999961682595349,18,43,"brown fat cell differentiation","BP",0.0134559315832341
"82","GO:0000166",0.000151538418540433,0.999882743529414,358,1675,"nucleotide binding","MF",0.0140844325758348
"18146","GO:1901265",0.000151538418540433,0.999882743529414,358,1675,"nucleoside phosphate binding","MF",0.0140844325758348
"12033","GO:0046889",0.000160628168509528,0.999938983402633,29,83,"positive regulation of lipid biosynthetic process","BP",0.0148640677680586
"1594","GO:0003854",0.000161646515120941,0.999991361197945,7,9,"3-beta-hydroxy-delta5-steroid dehydrogenase activity","MF",0.0148932665301211
"4599","GO:0010563",0.000163279483624777,0.999895719707616,113,459,"negative regulation of phosphorus metabolic process","BP",0.0149140324891925
"11619","GO:0045936",0.000163279483624777,0.999895719707616,113,459,"negative regulation of phosphate metabolic process","BP",0.0149140324891925
"3791","GO:0008203",0.000180076551376106,0.999922221208157,36,113,"cholesterol metabolic process","BP",0.0163776918463994
"11084","GO:0044406",0.000183930174170804,0.999980157354372,9,14,"adhesion of symbiont to host","BP",0.0166566851318526
"18314","GO:1901701",0.000195012953224219,0.999862079472628,182,803,"cellular response to oxygen-containing compound","BP",0.0175851893266997
"616","GO:0001816",0.000203502504887711,0.999864090117319,134,566,"cytokine production","BP",0.0182729728011673
"17741","GO:0140098",0.00020519951919725,0.999880393369174,77,298,"catalytic activity, acting on RNA","MF",0.0183000234264704
"1061","GO:0002520",0.00020553091291114,0.999855536558413,174,768,"immune system development","BP",0.0183000234264704
