"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"2371","GO:0005179",0.000903786163689268,0.999907335361249,5,23,"hormone activity","MF",0.262222977810559
"4471","GO:0010033",0.000915695359255407,0.99938352516631,108,2092,"response to organic substance","BP",0.262222977810559
"2630","GO:0005788",0.000946630076934608,0.999791841131712,9,65,"endoplasmic reticulum lumen","CC",0.263624179263165
"3215","GO:0006690",0.000961865444666875,0.99974495255249,11,95,"icosanoid metabolic process","BP",0.263624179263165
"3960","GO:0008483",0.000967283741828091,0.999901752792276,5,20,"transaminase activity","MF",0.263624179263165
"18313","GO:1901700",0.000970349959064079,0.999414933152744,62,1076,"response to oxygen-containing compound","BP",0.263624179263165
"6399","GO:0019842",0.00101458689107093,0.99970976932478,12,108,"vitamin binding","MF",0.272153301375748
"5827","GO:0016835",0.00104590809150352,0.999792300733074,8,56,"carbon-oxygen lyase activity","MF",0.277047979588138
"1857","GO:0004364",0.00107760561779359,0.99988233685617,5,27,"glutathione transferase activity","MF",0.281769805995765
"10140","GO:0042221",0.00109314111642412,0.999235977917044,134,2716,"response to chemical","BP",0.281769805995765
"6110","GO:0018685",0.00111894850198175,0.999966194165912,3,6,"alkane 1-monooxygenase activity","MF",0.281769805995765
"12340","GO:0048252",0.00111894850198175,0.999966194165912,3,6,"lauric acid metabolic process","BP",0.281769805995765
"1700","GO:0004033",0.0011302172389052,0.999878989189169,5,22,"aldo-keto reductase (NADP) activity","MF",0.281769805995765
"16768","GO:0097190",0.00118217562016318,0.999398601300054,34,513,"apoptotic signaling pathway","BP",0.289393631351663
"2482","GO:0005506",0.00118811032644022,0.999632140652248,13,126,"iron ion binding","MF",0.289393631351663
"1699","GO:0004032",0.00126202078198118,0.999907874666542,4,14,"alditol:NADP+ 1-oxidoreductase activity","MF",0.295792565416413
"16400","GO:0090153",0.00127345886055024,0.99990864001439,4,13,"regulation of sphingolipid biosynthetic process","BP",0.295792565416413
"19811","GO:1905038",0.00127345886055024,0.99990864001439,4,13,"regulation of membrane lipid metabolic process","BP",0.295792565416413
"1686","GO:0004014",0.00128417328197395,1,2,2,"adenosylmethionine decarboxylase activity","MF",0.295792565416413
"6386","GO:0019810",0.00128417328197395,1,2,2,"putrescine binding","MF",0.295792565416413
"18294","GO:1901661",0.00131359564945313,0.999807976366983,6,33,"quinone metabolic process","BP",0.299316187178078
"12119","GO:0047150",0.00135596640745837,1,2,2,"betaine-homocysteine S-methyltransferase activity","MF",0.305683873834577
"3801","GO:0008215",0.00142329364150822,0.999948361466742,3,7,"spermine metabolic process","BP",0.307911180149231
"2632","GO:0005790",0.00143151679956642,0.999787149029465,6,33,"smooth endoplasmic reticulum","CC",0.307911180149231
"5828","GO:0016836",0.00143445348930687,0.999740331960991,7,46,"hydro-lyase activity","MF",0.307911180149231
"18741","GO:1902932",0.00143741430737662,0.999837413446903,5,22,"positive regulation of alcohol biosynthetic process","BP",0.307911180149231
"7814","GO:0032052",0.00143849779787522,0.999947613462172,3,7,"bile acid binding","MF",0.307911180149231
"8739","GO:0033993",0.00145513721662304,0.999242602645261,35,530,"response to lipid","BP",0.308170281092928
"11955","GO:0046691",0.00146879327971241,1,2,2,"intracellular canaliculus","CC",0.308170281092928
"16158","GO:0072599",0.00149709388458313,0.999773224716312,6,36,"establishment of protein localization to endoplasmic reticulum","BP",0.309950530661277
"5783","GO:0016769",0.00150889125212618,0.999827418418179,5,22,"transferase activity, transferring nitrogenous groups","MF",0.309950530661277
"1842","GO:0004346",0.00153578432916965,1,2,2,"glucose-6-phosphatase activity","MF",0.309950530661277
"12684","GO:0050309",0.00153578432916965,1,2,2,"sugar-terminal-phosphatase activity","MF",0.309950530661277
"12109","GO:0047086",0.00158812645209091,0.99994010324429,3,7,"ketosteroid monooxygenase activity","MF",0.314024460988229
"10385","GO:0042742",0.0015976013834885,0.999459888145516,14,159,"defense response to bacterium","BP",0.314024460988229
"7991","GO:0032378",0.00165970174275313,1,2,2,"negative regulation of intracellular lipid transport","BP",0.314024460988229
"7994","GO:0032381",0.00165970174275313,1,2,2,"negative regulation of intracellular sterol transport","BP",0.314024460988229
"7997","GO:0032384",0.00165970174275313,1,2,2,"negative regulation of intracellular cholesterol transport","BP",0.314024460988229
"20053","GO:1905598",0.00165970174275313,1,2,2,"negative regulation of low-density lipoprotein receptor activity","BP",0.314024460988229
"20056","GO:1905601",0.00165970174275313,1,2,2,"negative regulation of receptor-mediated endocytosis involved in cholesterol transport","BP",0.314024460988229
"10866","GO:0043651",0.00168275105782465,0.999867029080614,4,14,"linoleic acid metabolic process","BP",0.315567943950107
"9638","GO:0035967",0.00174105353029859,0.999501076052173,11,100,"cellular response to topologically incorrect protein","BP",0.323637415443487
"5823","GO:0016830",0.00179531779642499,0.999661862194412,7,46,"carbon-carbon lyase activity","MF",0.330822429774278
"6354","GO:0019748",0.00183366475095413,0.999653341200106,7,46,"secondary metabolic process","BP",0.333827226770651
"5666","GO:0016538",0.00184313083536247,0.999709890643691,6,35,"cyclin-dependent protein serine/threonine kinase regulator activity","MF",0.333827226770651
"12034","GO:0046890",0.00192025721080719,0.999339453779752,14,148,"regulation of lipid biosynthetic process","BP",0.344848903001823
"16771","GO:0097193",0.00195671770574721,0.999174727196632,20,259,"intrinsic apoptotic signaling pathway","BP",0.348443738676379
"7276","GO:0030968",0.00213361450052021,0.999522780515907,8,60,"endoplasmic reticulum unfolded protein response","BP",0.374703745542699
"7137","GO:0030638",0.0021925942356328,0.999901139405838,3,8,"polyketide metabolic process","BP",0.374703745542699
"7141","GO:0030647",0.0021925942356328,0.999901139405838,3,8,"aminoglycoside antibiotic metabolic process","BP",0.374703745542699
"11110","GO:0044597",0.0021925942356328,0.999901139405838,3,8,"daunorubicin metabolic process","BP",0.374703745542699
"11111","GO:0044598",0.0021925942356328,0.999901139405838,3,8,"doxorubicin metabolic process","BP",0.374703745542699
"10586","GO:0043177",0.00240869821786916,0.99911237923208,15,174,"organic acid binding","MF",0.408341791478924
"3902","GO:0008391",0.00243899165677507,0.999593882623655,6,35,"arachidonic acid monooxygenase activity","MF",0.410195811100957
"6413","GO:0019866",0.00268951646872663,0.998669775301685,27,445,"organelle inner membrane","CC",0.448768058966819
"6032","GO:0018126",0.00273366873409441,0.999634086966796,5,25,"protein hydroxylation","BP",0.449859771149201
"2539","GO:0005640",0.00273851684574805,0.999744573680838,4,16,"nuclear outer membrane","CC",0.449859771149201
"7811","GO:0032049",0.00280255319113538,0.999862064992669,3,8,"cardiolipin biosynthetic process","BP",0.455620279604339
"2821","GO:0006103",0.00281658518371801,0.999735215476986,4,16,"2-oxoglutarate metabolic process","BP",0.455620279604339
"10413","GO:0042780",0.00287104131704185,0.999857466748665,3,8,"tRNA 3'-end processing","BP",0.458569869408567
"7981","GO:0032368",0.0028780988453277,0.999177794239745,10,93,"regulation of lipid transport","BP",0.458569869408567
"18496","GO:1902235",0.00299322420777098,0.999588561782089,5,26,"regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","BP",0.466934001893263
"20200","GO:1905952",0.00300971399290591,0.999011523424588,12,126,"regulation of lipid localization","BP",0.466934001893263
"12683","GO:0050308",0.00302197495367479,0.999847191930662,3,8,"sugar-phosphatase activity","MF",0.466934001893263
"9893","GO:0036513",0.00302594754698595,0.999846918911486,3,8,"Derlin-1 retrotranslocation complex","CC",0.466934001893263
"11787","GO:0046349",0.00306307222750073,0.999844361166355,3,8,"amino sugar biosynthetic process","BP",0.466934001893263
"7277","GO:0030970",0.0030848360277975,0.999570880609028,5,27,"retrograde protein transport, ER to cytosol","BP",0.466934001893263
"19036","GO:1903513",0.0030848360277975,0.999570880609028,5,27,"endoplasmic reticulum to cytosol transport","BP",0.466934001893263
"3802","GO:0008216",0.00312671439053931,0.9998325837764,3,9,"spermidine metabolic process","BP",0.469916345034883
"6592","GO:0021766",0.00318510445018097,0.999331505384699,7,49,"hippocampus development","BP",0.475320763406936
"6200","GO:0019217",0.00324241552192731,0.99913483844629,9,78,"regulation of fatty acid metabolic process","BP",0.477613735584479
"18260","GO:1901607",0.0033090585330483,0.999298466733652,7,51,"alpha-amino acid biosynthetic process","BP",0.477613735584479
"4856","GO:0010940",0.00331189667192845,0.999818971117821,3,9,"positive regulation of necrotic cell death","BP",0.477613735584479
"15415","GO:0071216",0.00333135382702328,0.998728726450638,15,176,"cellular response to biotic stimulus","BP",0.477613735584479
"8966","GO:0034441",0.00333165741419312,0.999961820702559,2,3,"plasma lipoprotein particle oxidation","BP",0.477613735584479
"9036","GO:0034620",0.00333570066851507,0.999106106545224,9,78,"cellular response to unfolded protein","BP",0.477613735584479
"11805","GO:0046394",0.00343387451649833,0.998513273404672,19,247,"carboxylic acid biosynthetic process","BP",0.488370703886686
"3392","GO:0006984",0.0034998473820658,0.999367583845645,6,38,"ER-nucleus signaling pathway","BP",0.494435105822375
"5430","GO:0016053",0.00359782833006106,0.998435359560601,19,248,"organic acid biosynthetic process","BP",0.503039654691221
"17704","GO:0120254",0.00362554844007043,0.99893001489813,10,93,"olefinic compound metabolic process","BP",0.503039654691221
"2593","GO:0005743",0.00363196957046656,0.998215219171204,25,415,"mitochondrial inner membrane","CC",0.503039654691221
"18497","GO:1902236",0.00365700124339263,0.999625599423776,4,17,"negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","BP",0.503217619147619
"3174","GO:0006641",0.00370532011048351,0.998901957920907,10,95,"triglyceride metabolic process","BP",0.506577022330684
"5754","GO:0016713",0.00377249267088181,0.999783911193657,3,9,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen","MF",0.510683151494187
"7645","GO:0031650",0.00378355220539792,0.999783049060439,3,9,"regulation of heat generation","BP",0.510683151494187
"20268","GO:1990180",0.00386208543932361,0.999952220983951,2,3,"mitochondrial tRNA 3'-end processing","BP",0.516807176243597
"3903","GO:0008392",0.00388678171124791,0.999429073134351,5,27,"arachidonic acid epoxygenase activity","MF",0.516807176243597
"21146","GO:2001233",0.00392227499681789,0.998095979309091,24,349,"regulation of apoptotic signaling pathway","BP",0.516807176243597
"7159","GO:0030678",0.00395086416646042,0.999950542721104,2,3,"mitochondrial ribonuclease P complex","CC",0.516807176243597
"17000","GO:0097745",0.00395086416646042,0.999950542721104,2,3,"mitochondrial tRNA 5'-end processing","BP",0.516807176243597
"18419","GO:1902042",0.00400974255394038,0.999404021639733,5,28,"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP",0.520730392076137
"8205","GO:0032677",0.00403000256243153,0.999111760265206,7,53,"regulation of interleukin-8 production","BP",0.520730392076137
"6095","GO:0018401",0.00408027610713153,0.999759577226962,3,9,"peptidyl-proline hydroxylation to 4-hydroxy-L-proline","BP",0.521234582127149
"6589","GO:0021761",0.00409063559241416,0.998976312396641,8,65,"limbic system development","BP",0.521234582127149
"3141","GO:0006597",0.00410769549408871,0.999947529383974,2,3,"spermine biosynthetic process","BP",0.521234582127149
"3184","GO:0006655",0.00415045510054686,0.999753931487251,3,9,"phosphatidylglycerol biosynthetic process","BP",0.522138124014128
"4386","GO:0009725",0.00418542532369288,0.997712140444291,33,517,"response to hormone","BP",0.522138124014128
"8293","GO:0032805",0.0042682622470059,0.999944380908798,2,3,"positive regulation of low-density lipoprotein particle receptor catabolic process","BP",0.522138124014128
"5268","GO:0015711",0.00427121142405542,0.997948565478555,23,322,"organic anion transport","BP",0.522138124014128
"7985","GO:0032372",0.0042765020950775,0.999735000472019,3,10,"negative regulation of sterol transport","BP",0.522138124014128
"7988","GO:0032375",0.0042765020950775,0.999735000472019,3,10,"negative regulation of cholesterol transport","BP",0.522138124014128
"20201","GO:1905953",0.00429666177975565,0.999184556516037,6,41,"negative regulation of lipid localization","BP",0.522138124014128
"6188","GO:0019203",0.00431193297638018,0.999740807367446,3,9,"carbohydrate phosphatase activity","MF",0.522138124014128
"10200","GO:0042362",0.00433902329957832,0.999738587576937,3,9,"fat-soluble vitamin biosynthetic process","BP",0.522291140652978
"10967","GO:0044107",0.00438713713539853,0.999942009284035,2,3,"cellular alcohol metabolic process","BP",0.522291140652978
"10968","GO:0044108",0.00438713713539853,0.999942009284035,2,3,"cellular alcohol biosynthetic process","BP",0.522291140652978
"20220","GO:1990037",0.00442807746080696,0.999941184578975,2,3,"Lewy body core","CC",0.524220052915979
"18246","GO:1901568",0.00445722392536086,0.998546620547656,11,114,"fatty acid derivative metabolic process","BP",0.524739067790678
"6191","GO:0019207",0.0046087655409283,0.9982451340013,14,164,"kinase regulator activity","MF",0.531464359581063
"9452","GO:0035634",0.00461569070944064,0.999477738914788,4,21,"response to stilbenoid","BP",0.531464359581063
"3290","GO:0006820",0.00463457327897927,0.997616612346357,27,401,"anion transport","BP",0.531464359581063
"4043","GO:0008652",0.00465684223857926,0.998944498534684,7,54,"cellular amino acid biosynthetic process","BP",0.531464359581063
"7514","GO:0031406",0.00466244110291976,0.998221304666798,14,167,"carboxylic acid binding","MF",0.531464359581063
"14785","GO:0065008",0.00468471804296927,0.996567937941062,134,2812,"regulation of biological quality","BP",0.531464359581063
"2824","GO:0006106",0.00472049289156661,0.999935177889838,2,3,"fumarate metabolic process","BP",0.531464359581063
"1808","GO:0004303",0.00478376334901067,0.999691311717062,3,10,"estradiol 17-beta-dehydrogenase activity","MF",0.531464359581063
"10319","GO:0042592",0.00478810001173435,0.996790356466182,73,1397,"homeostatic process","BP",0.531464359581063
"8109","GO:0032527",0.00480374153236364,0.999065124103823,6,42,"protein exit from endoplasmic reticulum","BP",0.531464359581063
"13445","GO:0051939",0.00483118093391591,0.999932851722002,2,3,"gamma-aminobutyric acid import","BP",0.531464359581063
"2448","GO:0005368",0.00484038607895546,0.999932656990268,2,3,"taurine transmembrane transporter activity","MF",0.531464359581063
"10468","GO:0042959",0.00484038607895546,0.999932656990268,2,3,"alkanesulfonate transmembrane transporter activity","MF",0.531464359581063
"18258","GO:1901605",0.00493419178242329,0.998106417566344,14,164,"alpha-amino acid metabolic process","BP",0.538971433305834
"12033","GO:0046889",0.00502786988148678,0.998560260530913,9,83,"positive regulation of lipid biosynthetic process","BP",0.546387644403006
"11381","GO:0045454",0.00507790154681719,0.998826191445538,7,57,"cell redox homeostasis","BP",0.549009243258179
"6424","GO:0019887",0.00544361586145947,0.998069000981652,12,134,"protein kinase regulator activity","MF",0.585561744772526
"8179","GO:0032637",0.00551036205002034,0.998708217799637,7,56,"interleukin-8 production","BP",0.589747889908995
"10846","GO:0043618",0.00578882422315001,0.998828757773346,6,42,"regulation of transcription from RNA polymerase II promoter in response to stress","BP",0.616437055843075
"17875","GO:1900038",0.00584545131953893,0.999594323651374,3,10,"negative regulation of cellular response to hypoxia","BP",0.619354794561747
"5824","GO:0016831",0.00604662830365016,0.99899745483529,5,31,"carboxy-lyase activity","MF",0.637483086480848
"11395","GO:0045542",0.00612654249406852,0.999567472498696,3,10,"positive regulation of cholesterol biosynthetic process","BP",0.639544640353724
"17584","GO:0106120",0.00612654249406852,0.999567472498696,3,10,"positive regulation of sterol biosynthetic process","BP",0.639544640353724
"6384","GO:0019808",0.00616169828888312,0.999863216560426,2,4,"polyamine binding","MF",0.640061511959423
"37","GO:0000079",0.00635964568370004,0.998466825035053,7,57,"regulation of cyclin-dependent protein serine/threonine kinase activity","BP",0.657401227723354
"15309","GO:0070972",0.00641132638243081,0.998447049636266,7,60,"protein localization to endoplasmic reticulum","BP",0.659526297913065
"13669","GO:0055088",0.0064440934398585,0.997661991631353,12,137,"lipid homeostasis","BP",0.659694609101649
"5065","GO:0015030",0.0065718053200294,0.998884720620384,5,32,"Cajal body","CC",0.667451578968167
"2588","GO:0005737",0.0065828597047967,0.994992388772361,351,8502,"cytoplasm","CC",0.667451578968167
"5413","GO:0016021",0.00672196435667812,0.994975643872798,144,3143,"integral component of membrane","CC",0.678310222296981
"11623","GO:0045940",0.00695769947390842,0.998802821270629,5,32,"positive regulation of steroid metabolic process","BP",0.698770661381959
"11558","GO:0045834",0.00703365930862864,0.997418226174721,12,138,"positive regulation of lipid metabolic process","BP",0.70306733211863
"3140","GO:0006596",0.00714955835256597,0.999452068217389,3,11,"polyamine biosynthetic process","BP",0.711297141076176
"8322","GO:0032869",0.00720684264468314,0.997106983007165,14,168,"cellular response to insulin stimulus","BP",0.713645805997572
"3115","GO:0006566",0.00729172022529821,0.999823249570915,2,4,"threonine metabolic process","BP",0.715365015251363
"3116","GO:0006567",0.00729172022529821,0.999823249570915,2,4,"threonine catabolic process","BP",0.715365015251363
"2629","GO:0005787",0.00741016990541137,0.999790210844374,2,5,"signal peptidase complex","CC",0.723635532099411
"20694","GO:2000303",0.00773519569910105,0.999389822988512,3,11,"regulation of ceramide biosynthetic process","BP",0.751910697521331
"3071","GO:0006520",0.00787609291857779,0.996481093874173,17,226,"cellular amino acid metabolic process","BP",0.762110890582566
"9886","GO:0036503",0.0079564178041665,0.997541610678858,9,90,"ERAD pathway","BP",0.766383862218601
"3317","GO:0006869",0.00800161845580706,0.996236851719338,19,268,"lipid transport","BP",0.767250211298676
"347","GO:0000964",0.00812409132667827,0.999791596131415,2,4,"mitochondrial RNA 5'-end processing","BP",0.7730576316755
"6056","GO:0018208",0.00813514472481886,0.998537687696158,5,34,"peptidyl-proline modification","BP",0.7730576316755
"16438","GO:0090205",0.00821941396444097,0.999336992250951,3,11,"positive regulation of cholesterol metabolic process","BP",0.777578577323521
"14499","GO:0061428",0.00833087459650042,0.999783453442612,2,4,"negative regulation of transcription from RNA polymerase II promoter in response to hypoxia","BP",0.784620282553068
"3236","GO:0006721",0.00842755558923261,0.998138145032338,6,47,"terpenoid metabolic process","BP",0.786906321352797
"19303","GO:1904029",0.00848912026124291,0.99783157677799,7,60,"regulation of cyclin-dependent protein kinase activity","BP",0.786906321352797
"10848","GO:0043620",0.00850702167588712,0.998119719049092,6,46,"regulation of DNA-templated transcription in response to stress","BP",0.786906321352797
"12315","GO:0048200",0.00858070504539621,0.999773470844938,2,4,"Golgi transport vesicle coating","BP",0.786906321352797
"12317","GO:0048205",0.00858070504539621,0.999773470844938,2,4,"COPI coating of Golgi vesicle","BP",0.786906321352797
"7398","GO:0031224",0.00860165031586738,0.993502713482771,147,3239,"intrinsic component of membrane","CC",0.786906321352797
"11359","GO:0045338",0.00861508501504643,0.999772084808387,2,4,"farnesyl diphosphate metabolic process","BP",0.786906321352797
"3217","GO:0006692",0.0087443851382039,0.998396087265089,5,35,"prostanoid metabolic process","BP",0.789596162969726
"3218","GO:0006693",0.0087443851382039,0.998396087265089,5,35,"prostaglandin metabolic process","BP",0.789596162969726
"4902","GO:0012505",0.00881202285575227,0.993360589750952,142,3059,"endomembrane system","CC",0.789596162969726
"4959","GO:0014070",0.00886773192514754,0.994981993078404,31,505,"response to organic cyclic compound","BP",0.789596162969726
"2197","GO:0004860",0.00901872608822692,0.997975516574531,6,48,"protein kinase inhibitor activity","MF",0.789596162969726
